Mes	Año	Descripción Centro	Organismo	Número Contrato	Número Expediente	Descripcion	Tipo Contrato	Procedimiento Adjudicación	Artículo	Apartado	Criterios Adjudicación	Plazo	Empresa	NIF/CIF Adjudicatario	Fecha Adjudicación	Fecha Formalización	Número Derivado	Objeto Derivado	Presupuesto Total	Importe Adjudicación	Plazo Derivado	Fecha Aprobación Derivado	Fecha Formalización Derivado	Id
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	350	711/2015/6053 CR.C/ DE LA VIDRIERIA, 2, 4, 6 Y 8.	218	218,01 €	4,2	24/04/2015	27/04/2015	370
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	351	711/2015/06174. CONTRATO CONTRATO DERIVADO DE SERVICIOS PARA LA DESIGNACIÓN DEL COORDINADOR DE SEGURIDAD Y SALUD DE LAS OBRAS EN LA CALLE VIRGEN DE LA ALEGRÍA Nº 10, CENTRO COMERCIAL LAS VENTAS.	1892	1.892,15 €	3,73	24/04/2015	27/04/2015	371
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	352	711/2015/03598 SERVICIOS PARA LA COORDINACIÓN DE SEGURIDAD Y SALUD DE LAS OBRAS DE LIMPIEZA Y VALLADO DE SOLAR ENTRE LA C/ RIBAS DEL JARAMA Y C/ TITANIO	430	429,57 €	1	30/04/2015	05/05/2015	372
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	353	711/2015/06593 DERIVADO DE SERVICIOS COORDINADOR SEGURIDAD Y SALUD DE LAS OBRAS EN EJECUCIÓN INMEDIATA, POR EL PROCEDIMIENTO DE EMERGENCIA, EN LA CALLE DEL PEZ, Nº 21.	308	307,81 €	1,2	11/05/2015	13/05/2015	373
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	354	711/2015/06693 EBM. CONTRATO DERIVADO DE SERVICIOS PARA LA DESIGNACIÓN DEL COORDINADOR DE SEGURIDAD Y SALUD DE LAS OBRAS RELATIVAS A LA ACTUACIÓN EN EDIFICIOS O ESPACIOS MUNICIPALES POR EL PROCEDIMIENTO DE EMERGENCIA EN CALLE HERMANOS GARCÍA NOBLEJAS Nº 160 (C.S.S.LUIS VIVES)	1750	1.750,19 €	3,1	11/05/2015	13/05/2015	374
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201200308	711/2011/26554	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD DE LAS OBRAS A EJECUTAR POR EL ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA.	Servicios	Abierto			Pluralidad de criterios	41,86	INGENIERIA Y PREVENCION DE RIESGOS, S.L.	B81470841	06/06/2012	05/07/2012	355	711/2015/6034CONTRATO DERIVADO DE SERVICIOS PARA LA DESIGNACIÓN DEL COORDINADOR DE SEGURIDAD Y SALUD DE LAS OBRAS, POR PROCEDIMIENTO DE EMERGENCIA, RELATIVAS A REPARACIÓN, MANTENIMIENTO Y CONSERVACIÓN DE BIENES DESTINADOS AL USO GENERAL EN CALLE DE LOS APRENDICES NÚMEROS, 2, 4, 6 Y 8.	218	218,01 €	4,2	11/05/2015	13/05/2015	375
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE URBANISMO Y VIVIENDA	201300362	711/2012/14173	ACUERDO MARCO DE SERVICIOS PARA LA REDACCIÓN DE INFORMES EN EDIFICIOS CON POSIBLES DAÑOS ESTRUCTURALES, LA ELABORACIÓN DE ACTAS DE INSPECCIÓN TÉCNICA DE EDIFICIOS EN APLICACIÓN DE LA EJECUCIÓN SUBSIDIARIA Y LA REDACCIÓN DE PROYECTOS Y LA ASISTENCIA TÉCNICA A LA DIRECCIÓN FACULTATIVA DE LAS INTERVENCIONES EN EJECUCIÓN SUBSIDIARIA, ACTUACIONES SINGULARES, ADOPCIÓN DE MEDIDAS DE SEGURIDAD Y REPARACIONES DE EMERGENCIA EN EDIFICIOS MUNICIPALES DEL LOTE/ZONA 2 EN EL TÉRMINO MUNICIPAL DE MADRID	Servicios	Negociado	170.	c)		32,43	U.T.E. URBEX ARQUITECTURA, S.L.P., ARRANDO 7 PROYECTOS, S.L. Y PARALELO 39 IDEAS Y PROYECTOS, S.L.	U86659521	12/03/2013	17/04/2013	17	711/2015/4820. DAÑOS ESTRUCTURALES ZONA 2. 2/2015	21753	21.753,03 €	0,46	16/04/2015	17/04/2015	376
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201200464	135/2012/00228	ACUERDO MARCO PARA EL MANTENIMIENTO Y CONSERVACIÓN DE CENTROS DE TRANSFORMACIÓN, SUS INSTALACIONES CONTRA INCENDIOS Y CLIMATIZACIÓN, UBICADOS EN DEPENDENCIAS MUNICIPALES	Servicios	Abierto			Pluralidad de criterios	24	ELDU, ELECTROAPLICACIONES, S. A.	A28923183	10/10/2012	31/10/2012	9	DERIVADO N 3 DE LA PRORROGA CORRESPONDIENTE AL CENTRO DE TRANSFORMACIÓN UBICADO EN EL CENTRO DE EDUCACIÓN INFANTIL Y PRIMARIA WINSTON CHURCILL, SITO EN LA AVENIDA GRAN VIA DEL ESTE C/V A LA CALLE VILLABLANCA. (EXPD 135/2012/00228 AMP-CT-003).	2863	2.863,27 €	18	17/04/2015	22/04/2015	377
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201300367	135/2012/00356	ACUERDO MARCO DE OBRAS DE SUBSANACIÓN DE PATOLOGÍAS EN EDIFICIOS DEMANIALES, PATRIMONIALES Y AQUELLOS QUE ESTEN SUJETOS A CUALQUIER TIPO DE USO DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	24	FERROVIAL AGROMAN S.A.	A28019206	13/06/2013	17/06/2013	21	SUBSANACIÓN DE PATOLOGÍAS EN SOLADO DE PLAYAS EN POLIDEPORTIVO LA CONCEPCIÓN, CALLE JOSÉ DEL HIERRO, Nº 5	29987	29.987,19 €	1	13/05/2015	20/05/2015	378
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	27	REDACCIÓN DE ESTUDIOS DE SEGURIDAD Y SALUD O ESTUDIOS BÁSICOS DE SEGURIDAD Y SALUD DE LAS OBRAS:- ACTUACIONES PUNTUALES EN EL EDIFICIO DE PLAZA DE LA VILLA, Nº 4.- SUBSANACIÓN DE PATOLOGÍAS EN SOLADO DE PLAYAS POLIDEPORTIVO LA CONCEPCIÓN. - ACTUALIZACIÓN Y REPARACIÓN DE INSTALACIONES Y CUBIERTAS EN EL PALACETE QUINTA DE LOS MOLINOS.	588	587,77 €	4	21/04/2015	27/04/2015	379
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	28	TRABAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS:-ACTUACIONES PUNTUALES EN EL EDIFICIO DE PLAZA DE LA VILLA, Nº 4.-ACONDICIONAMIENTO DE LOCAL PARA LA UNIDAD NORTE DE AGENTES DE MOVILIDAD, C/ GUATEMALA, Nº 24. -OBRAS DE APEO DINTEL Y DE PROTECCIÓN DE FACHADAS EN LAS ESCUELAS PÍAS, C/ TRIBULETE, Nº 14.-SUBSANACIÓN DE DEFICIENCIAS REVISIÓN REBT EN EDIFICIO EN C/ GUATEMALA, Nº 24.-SUBSANACIÓN DE PATOLOGÍAS EN EL EDIFICIO EN C/ GUATEMALA, Nº 24.	4114	4.114,39 €	4	05/05/2015	11/05/2015	380
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400580	135/2013/00291	ACUERDO MARCO DE SERVICIOS DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS A EJECUTAR POR LA DIRECCIÓN GENERAL DE GESTIÓN Y DEFENSA DEL PATRIMONIO	Servicios	Abierto			Pluralidad de criterios	12	GESTION INTEGRAL DEL SUELO, S.L.	B81480352	24/06/2014	17/07/2014	29	TRABAJOS DE REDACCIÓN DE INFORMES DE LOS PLANES DE SEGURIDAD Y SALUD Y ACTIVIDADES DE COORDINACIÓN EN MATERIA DE SEGURIDAD Y SALUD EN LAS OBRAS: -SUBSANACIÓN DEFICIENCIAS EN PALACIO IVÁN DE VARGAS EN CASA DE CAMPO. Pº DEL EMBARCADERO, 2. DISTRITO MONCLOA-ARAVACA,-SUBSANACIÓN DEFICIENCIAS ITE EN INSTITUTO MÉDICO MUNICIPAL FABIOLA DE MORA Y ARAGÓN. CARRETERA DE LA DEHESA DE LA VILLA, 1. DISTRITO MONCLOA-ARAVACA. -SUBSANACIÓN DE PATOLOGÍAS EN SOLADO DE PLAYAS EN POLIDEPORTIVO LA CONCEPCIÓN, C/ JOSÉ DEL HIERRO Nº 5.	2204	2.204,14 €	4	11/05/2015	12/05/2015	381
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400735	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 4	Obras	Abierto			Pluralidad de criterios	18	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	28/08/2014	19/09/2014	13	SUBSANACIÓN DE DEFICIENCIAS DE ITE EN INSTITUTO MÉDICO MUNICIPAL FABIOLA DE MORA Y ARAGÓN, CTRA. DEHESA DE LA VILLA, 1 (DISTRITO MONCLOA-ARAVACA)	234659	234.659,49 €	3	05/05/2015	07/05/2015	382
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE ECONOMÍA, HACIENDA Y ADMINISTRACIÓN PÚBLICA	201400735	730/2014/00010	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DERIVADAS DE LAS INSPECCIONES TÉCNICAS Y LAS INSPECCIONES PERIÓDICAS OBLIGATORIAS, ESTABLECIDAS EN LA ORDENANZA DE CONSERVACIÓN, REHABILITACIÓN Y ESTADO RUINOSO DE LAS EDIFICACIONES Y EN EL REGLAMENTO ELECTROTÉCNICO DE BAJA TENSIÓN, EN LOS EDIFICIOS DE TITULARIDAD DEL AYUNTAMIENTO DE MADRID (4 LOTES), LOTE 4	Obras	Abierto			Pluralidad de criterios	18	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	28/08/2014	19/09/2014	14	SUBSANACIÓN DE DEFICIENCIAS EN PALACIO DE IVÁN DE VARGAS EN CASA DE CAMPO Pº EMBARCADERO 2 (DISTRITO MONCLOA-ARAVACA)	29932	29.932,19 €	2	07/05/2015	12/05/2015	383
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS	201400659	145/2013/06969	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO ADSCRITOS A POLICÍA MUNICIPAL Y SAMUR INTEGRADOS EN EL ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	12/06/2014	01/07/2014	11	CONSOLIDACIÓN DE UNOS BALCONES VOLADOS EXTERIORES PARA LA SUBSANACIÓN DE LOS DEFECTOS ENCONTRADOS EN EL INFORME DE ITE DE 29 DE AGOSTO DE 2013, ASÍ COMO LA REHABILITACIÓN DE LA CUBIERTA Y EL ESPACIO INTERIOR DEL TORREÓN PRESENTE EN ESTE EDIFICIO MUNICIPAL, SITO EN C/ GANADERÍA Nº 3	25802	25.801,98 €	2	31/03/2015	14/04/2015	384
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS	201400659	145/2013/06969	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO ADSCRITOS A POLICÍA MUNICIPAL Y SAMUR INTEGRADOS EN EL ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	12/06/2014	01/07/2014	12	OBRAS DE VESTUARIOS FEMENINOS EN LA SECCIÓN CANINA DE LA POLICÍA MUNICIPAL SITA EN RONDA DE TOROS 2	26880	26.879,59 €	2	17/04/2015	28/04/2015	385
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS	201400659	145/2013/06969	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO ADSCRITOS A POLICÍA MUNICIPAL Y SAMUR INTEGRADOS EN EL ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	12/06/2014	01/07/2014	13	OBRAS DE REFORMA DE LAS INSTALACIONES DE ALMACENAJE DE PIENSO EN EL ESCUADRÓN DE POLICÍA MUNICIPAL, SITO EN CARRETERA DEL PARDO 3	9678	9.677,74 €	2	17/04/2015	28/04/2015	386
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS	201400659	145/2013/06969	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO ADSCRITOS A POLICÍA MUNICIPAL Y SAMUR INTEGRADOS EN EL ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	12/06/2014	01/07/2014	14	OBRAS DE REPARACIÓN DE PAVIMENTOS EXTERIORES EN LA UID DE MONCLOA-ARAVACA SITA EN LA CALLE JACINTO Y FRANCISCO ALCÁNTARA 2C DE LA POLICÍA MUNICIPAL	43290	43.290,23 €	2	20/04/2015	28/04/2015	387
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS	201400659	145/2013/06969	ACUERDO MARCO DE LAS OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES Y AQUELLOS QUE ESTÉN SUJETOS A CUALQUIER TIPO DE USO ADSCRITOS A POLICÍA MUNICIPAL Y SAMUR INTEGRADOS EN EL ÁREA DE GOBIERNO DE SEGURIDAD Y EMERGENCIAS DEL AYUNTAMIENTO DE MADRID	Obras	Abierto			Pluralidad de criterios	12	ORTIZ CONSTRUCCIONES Y PROYECTOS, S.A.	A19001205	12/06/2014	01/07/2014	15	OBRAS DE REFORMA Y MANTENIMIENTO DE LAS INSTALACIONES DE LA UID DE BARAJAS, SITA EN LA CALLE TRESPADERNE, 16	80217	80.217,11 €	3	08/05/2015	21/05/2015	388
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	50	51º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 8/15 PAR CONDE DE CASAL - AVDA. DEL MEDITERRANEO Nº 38)	10999	10.999,15 €	0,03	07/05/2015	14/05/2015	389
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	51	50º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 7/15 PAR CONDE DE CASAL - AV. MEDITERRÁNEO Nº 16)	14762	14.762,29 €	0,03	07/05/2015	14/05/2015	390
Mayo	2015	AYUNTAMIENTO DE MADRID	ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD	201300388	195/2012/00002	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL	Obras	Abierto			Pluralidad de criterios	48	CONSTRUCCIONES SANCHEZ DOMINGUEZ - SANDO, S.A.	A29029428	30/04/2013	09/05/2013	52	52º CONTRATO DERIVADO DEL ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REPARACIÓN Y REFORMA DE APARCAMIENTOS PÚBLICOS DE CONCESIÓN MUNICIPAL (TRABAJO Nº 09/15 PAR SANTA EUGENIA)	29045	29.045,41 €	0,5	18/05/2015	22/05/2015	391
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	15	OBRAS DE SUBSANACIÓN DE DEFICIENCIAS ASCENSOR ENCEIP TIRSO DE MOLINA DEL DISTRITO DE ARGANZUELA.	1733	1.733,34 €	1	17/04/2015	23/04/2015	392
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	16	OBRAS DE SUBSANACIÓN DE DEFICIENCIAS DE ASCENSOR, ADAPTACIÓN DE MOSTRADOR Y VARIOS EN CENTRO DE MAYORES DEL CENTRO DOTACIONAL INTEGRADO DEL DISTRITO DE ARGANZUELA.	18813	18.813,02 €	1	04/05/2015	06/05/2015	393
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	17	OBRAS DE ADECUACIÓN DE PUERTAS DE MERGENCIA, PINTURA Y VARIOS EN CENTRO CULTURAL DEL CENTRO DOTACIONAL INTEGRADO DEL DISTRITO DE ARGANZUELA.	6856	6.856,20 €	1	04/05/2015	06/05/2015	394
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	18	OBRAS DE MEJORA EN INSTALACIONES DE ASEOS Y AULA, AISLAMIENTO ACÚSTICO EN AULA DE MÚSICA, COLOCACIÓN DE STORES Y VARIOS CENTRO CULTURAL CASA DEL RELOJ DEL DISTRITO DE ARGANZUELA.	16789	16.789,22 €	1	04/05/2015	06/05/2015	395
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	19	OBRAS DE COLOCACIÓN DE STORES, PINTURA Y VARIOS EN EL CENTRO DE SERVICIOS SOCIALES DE LA CASA DEL RELOJ DEL DISTRITO DE ARGANZUELA.	11406	11.405,62 €	1	04/05/2015	06/05/2015	396
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	20	OBRAS DE MEJORA EN SALÓN DE ACTOS, INSTALACIÓN DE FRISO EN ZONAS COMUNES, MEJORAS EN AULAS Y VARIOS EN EL CENTRO DE SERVICIOS SOCIALES JOSE DE VILLARREAL DEL DISTRITO DE ARGANZUELA.	15922	15.921,55 €	1	04/05/2015	06/05/2015	397
Mayo	2015	AYUNTAMIENTO DE MADRID	DISTRITO DE ARGANZUELA	201500095	102/2014/01589	ACUERDO MARCO PARA LA REALIZACIÓN DE OBRAS DE REFORMA, REPARACIÓN Y CONSERVACIÓN DEL CONJUNTO DE EDIFICIOS DEMANIALES Y PATRIMONIALES ADSCRITOS AL DISTRITO DE ARGANZUELA. AÑO 2015.	Obras	Abierto			Pluralidad de criterios	12	CONSTRUCCIONES FRANCISCO CARRASCO NOVILLO, S.A.	A28714566	19/11/2014	03/12/2014	21	OBRAS DE REPARACIÓN DE HUMEDADES EN SÓTANO Y VARIOS EN EDIFICIO ADMINISTRATIVO DE LA CASA DEL RELOJ DEL DISTRITO DE ARGANZUELA.	29789	29.788,51 €	1	04/05/2015	06/05/2015	398
